HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.content,Answer.ParaphraseQuestionBox,Approve,Reject
3KVQ0UJWPXL35LWL7GBBCG6B4BN5WK,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:34 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:34 PDT 2016,,,3C44YUNSI1PBC9C703K06IIPY1FPD6,A36HM2UTA342IH,Submitted,Mon Mar 07 10:07:58 PST 2016,Mon Mar 07 10:08:38 PST 2016,Tue Mar 08 10:08:38 PST 2016,,,,40,0% (0/0),0% (0/0),0% (0/0),Claude_Monet-Vétheuile,"<font color=""blue"">Question</font>: How many children did Monet have?<br/><font color=""blue"">Sentence(s)</font>: After the death of Camille Monet in September 1879, and while Monet continued to live in the house in Vétheuil, Alice Hoschedé helped Monet to raise his two sons, Jean and Michel.</br>She took them to Paris to live alongside her own six children, Blanche, (who married Jean Monet), Germaine, Hoschedé, Marthe, Jean-Pierre, and Jacques.",Monet had how many children?,,
3U74KRR67MLF3TYXGB2MJDZYR25NT2,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3WZ36BJEV3GGP47U3O2EG2VMKJNBTP,A1945USNZHTROX,Submitted,Mon Mar 07 09:53:59 PST 2016,Mon Mar 07 09:54:47 PST 2016,Tue Mar 08 09:54:47 PST 2016,,,,48,0% (0/0),0% (0/0),0% (0/0),The_Dark_Knight_Rises-Costume_design,"<font color=""blue"">Question</font>: Why does Bane use a mask in the Dark Knight rises?<br/><font color=""blue"">Sentence(s)</font>: Design.Costume design.Costume designer Lindy Hemming explained that Bane uses a mask to inhale an analgesic gas, which, in director Christopher Nolan's words, ""keeps his pain just below the threshold so he can function.""",What is the reason Bane wears a mask?,,
3Z8UJEJOCZDPFAW90MDQJZ0GSEB392,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3V0Z7YWSIY01EJBNPQ9IGRG3NYRV2O,AR22D9E55HQBF,Submitted,Mon Mar 07 10:11:10 PST 2016,Mon Mar 07 10:11:38 PST 2016,Tue Mar 08 10:11:38 PST 2016,,,,28,0% (0/0),0% (0/0),0% (0/0),The_Dark_Knight_Rises-Music,"<font color=""blue"">Question</font>: What method did Zimmer use to solicit voices for the chant used in the score for The Dark Knight Rises?<br/><font color=""blue"">Sentence(s)</font>: In November 2011, Zimmer crowdsourced online audio recordings of the chant to be used in the film's score.",How did Zimmer obtain the voices used for the chant in the score of The Dark Knight Rises?,,
3YCT0L9OMM9EOTLIRBXW983CPJRNSD,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:34 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:34 PDT 2016,,,3XXU1SWE8MVAQL5BZ8E81G9B5Q5A0H,AZE084MMZVEYT,Submitted,Mon Mar 07 09:59:53 PST 2016,Mon Mar 07 10:00:00 PST 2016,Tue Mar 08 10:00:00 PST 2016,,,,7,0% (0/0),0% (0/0),0% (0/0),Claude_Monet-Death,"<font color=""blue"">Question</font>: What did Monet die of?<br/><font color=""blue"">Sentence(s)</font>: Monet had insisted that the occasion be simple; thus only about fifty people attended the ceremony.His home, garden, and waterlily pond were bequeathed by his son Michel, his only heir, to the French Academy of Fine Arts (part of the Institut de France) in 1966.",How did Monet die?,,
32TZXEA1OLKS81CIWN3GEYA382K41G,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3AQF3RZ558I00N8YCDGHOIUTF956FS,A1RDMWOI0NA84W,Submitted,Mon Mar 07 10:00:43 PST 2016,Mon Mar 07 10:01:18 PST 2016,Tue Mar 08 10:01:18 PST 2016,,,,35,0% (0/0),0% (0/0),0% (0/0),High_Renaissance-Painting,"<font color=""blue"">Question</font>: What was the High Renaissance viewed as?<br/><font color=""blue"">Sentence(s)</font>: The High Renaissance was traditionally viewed as a great explosion of creative genius, following a model of art history first proposed by the Florentine Giorgio Vasari.",In what was was the High Renaissance perceived?,,
335HHSX8CD5GC8GPRN7U9PKG248DH0,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3TAYZSBPLL8LMRUJVV4D54WWOUZS2I,A2XI9YL5UOO2YC,Submitted,Mon Mar 07 10:19:38 PST 2016,Mon Mar 07 10:20:23 PST 2016,Tue Mar 08 10:20:23 PST 2016,,,,45,100% (259/259),100% (259/259),100% (259/259),Les_Demoiselles_d'Avignon-Influence_of_El_Greco,"<font color=""blue"">Question</font>: When did Picasso begin Les Demoiselles?<br/><font color=""blue"">Sentence(s)</font>: In 1907, when Picasso began to work on ""Les Demoiselles"", one of the old master painters he greatly admired was El Greco (1541–1614).",When did Picasso start Les Demoiselles?,,
3CMIQF80GNQU4S0D0QMACX2PC5I6QY,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,32UTUBMZ7GWV2WBJ8J2THKJ7H43BV5,A1RDMWOI0NA84W,Submitted,Mon Mar 07 09:54:14 PST 2016,Mon Mar 07 09:54:37 PST 2016,Tue Mar 08 09:54:37 PST 2016,,,,23,0% (0/0),0% (0/0),0% (0/0),Mexican_muralism-Influence,"<font color=""blue"">Question</font>: Where can murals be found?<br/><font color=""blue"">Sentence(s)</font>: Murals can be found in government buildings, former churches and schools in nearly every part of the country.",In what types of buildings can you find murals?,,
39O6Z4JLX2XZSFGQNCPAIXEHQ1VVXA,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:34 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:34 PDT 2016,,,3P1L2B7AD1PCPLOYYK590VL4X5LOL4,A1PTH9KTRO06EG,Submitted,Mon Mar 07 10:02:52 PST 2016,Mon Mar 07 10:03:21 PST 2016,Tue Mar 08 10:03:21 PST 2016,,,,29,0% (0/0),0% (0/0),0% (0/0),Les_Demoiselles_d'Avignon-Cézanne_and_Cubism,"<font color=""blue"">Question</font>: What is generally referred to as the first Cubist picture?<br/><font color=""blue"">Sentence(s)</font>: The ""Demoiselles"" is generally referred to as the first Cubist picture.",What is the first Cubist picture?,,
3HKIF5DF6YXQ9M8XV1KA2TPPWJH9GH,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3ZGVPD4G6THC72AA92IH2K2PBMATZE,A36HM2UTA342IH,Submitted,Mon Mar 07 10:05:15 PST 2016,Mon Mar 07 10:05:43 PST 2016,Tue Mar 08 10:05:43 PST 2016,,,,28,0% (0/0),0% (0/0),0% (0/0),Assassination_of_John_F._Kennedy-Criticism_of_FBI,"<font color=""blue"">Question</font>: In what year did the House Select Committee on Assassinations review the murder investigation of John F. Kennedy?<br/><font color=""blue"">Sentence(s)</font>: The FBI's murder investigation was reviewed by the House Select Committee on Assassinations in 1979.",What year did the House Select Committee on Assassinations review the murder of John F. Kennedy?,,
37SOB9Z0SSXKGCXIPJGGO8RBS8SL3H,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:34 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:34 PDT 2016,,,3LO69W1SU3DOX870A1S1VMC26JTGL8,AZE084MMZVEYT,Submitted,Mon Mar 07 09:53:25 PST 2016,Mon Mar 07 09:53:39 PST 2016,Tue Mar 08 09:53:39 PST 2016,,,,14,0% (0/0),0% (0/0),0% (0/0),Johannes_Vermeer-Rediscovery_and_legacy,"<font color=""blue"">Question</font>: Which famous 20th century artist was an admirer of Vermeer?<br/><font color=""blue"">Sentence(s)</font>: In the 20th century, Vermeer's admirers included Salvador Dalí, who painted his own version of ""The Lacemaker"" and pitted large copies of the original against a rhinoceros in some now-famous surrealist experiments.",What artist admired Vermeer?,,
36818Z1KV3D3KT6ESSRQFUB0YWT3AH,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3QBD8R3Z21JGRDHDSS6SEEJTBJRO4C,A1PTH9KTRO06EG,Submitted,Mon Mar 07 10:18:52 PST 2016,Mon Mar 07 10:19:11 PST 2016,Tue Mar 08 10:19:11 PST 2016,,,,19,0% (0/0),0% (0/0),0% (0/0),Assassination_of_John_F._Kennedy-Reaction_to_the_assassination,"<font color=""blue"">Question</font>: What was the world's reaction to the assassination?<br/><font color=""blue"">Sentence(s)</font>: The assassination evoked stunned reactions worldwide.",How did the world react post assassination.,,
3XUSYT70IT1518ATTF093XLZGN60DL,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:34 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:34 PDT 2016,,,3VW6495TLJ08JYZZNM3XWUL2KUPYYI,A36HM2UTA342IH,Submitted,Mon Mar 07 10:19:19 PST 2016,Mon Mar 07 10:19:46 PST 2016,Tue Mar 08 10:19:46 PST 2016,,,,27,0% (0/0),0% (0/0),0% (0/0),Johannes_Vermeer-References_in_other_media,"<font color=""blue"">Question</font>: When was Tim's Vermeer released?<br/><font color=""blue"">Sentence(s)</font>: David Olney's song ""Mister Vermeer"" on his 2010 album ""Dutchman's Curve"" imagines Vermeer's unrequited love for the subject of Girl with a Pearl Earring.Historian Timothy Brook's """" (2007) examines six of Vermeer's paintings for evidence of world trade and globalization during the Dutch Golden Age.The 2013 documentary film ""Tim's Vermeer"" follows inventor Tim Jenison's examination on his theory that Vermeer used optical devices to assist in generating his realistic images",When was Vermeer release?,,
36FQTHX3Z3R833B6Y6RMA5V6GEE3BC,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,32RIADZISS4VP596Z9N1YJTU88US4D,A3OKWRLKLYVH4F,Submitted,Mon Mar 07 10:15:32 PST 2016,Mon Mar 07 10:15:52 PST 2016,Tue Mar 08 10:15:52 PST 2016,,,,20,0% (0/0),0% (0/0),0% (0/0),September_11_attacks-Damage,"<font color=""blue"">Question</font>: How many floors does the Twin Towers have?<br/><font color=""blue"">Sentence(s)</font>: Along with the 110-floor Twin Towers, numerous other buildings at the World Trade Center site were destroyed or badly damaged, including WTC buildings 3 through 7 and St. Nicholas Greek Orthodox Church.",How many level are in the Twin Towers?,,
3WKGUBL7SZM5Y8GMPXLZYDJH68OL42,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:34 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:34 PDT 2016,,,3L2IS5HSFAIXQQBG6JXXCTHIKMBUNR,A2F1JTU06CO6VD,Submitted,Mon Mar 07 10:19:42 PST 2016,Mon Mar 07 10:20:21 PST 2016,Tue Mar 08 10:20:21 PST 2016,,,,39,0% (0/0),0% (0/0),0% (0/0),Soft_Construction_with_Boiled_Beans_(Premonition_of_Civil_War)-Description,"<font color=""blue"">Question</font>: When do studies date the painting back to?<br/><font color=""blue"">Sentence(s)</font>: Dalí painted it in 1936, but there were studies found of it that dated back to 1934.",What are the years Salvador Dali was active in?,,
337F8MIIMZDS1CR004ZG0TRT3AE40D,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:34 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:34 PDT 2016,,,3S06PH7KSR48VHT5F19A5M0RVLAD1R,A1PTH9KTRO06EG,Submitted,Mon Mar 07 10:16:19 PST 2016,Mon Mar 07 10:16:35 PST 2016,Tue Mar 08 10:16:35 PST 2016,,,,16,0% (0/0),0% (0/0),0% (0/0),David_(Michelangelo)-Abstract,"<font color=""blue"">Question</font>: What did the sculpture come to symbolize?<br/><font color=""blue"">Sentence(s)</font>: Because of the nature of the hero that it represented, it soon came to symbolize the defense of civil liberties embodied in the Florentine Republic, an independent city-state threatened on all sides by more powerful rival states and by the hegemony of the Medici family.",What was the sculpture built to symbolize?,,
30QQTY5GMKK50LLZ09B7SCZAA177U2,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:34 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:34 PDT 2016,,,3JCG6DTRV3QQ1UHR52596MFYMCPQQ2,A1PTH9KTRO06EG,Submitted,Mon Mar 07 10:05:02 PST 2016,Mon Mar 07 10:05:30 PST 2016,Tue Mar 08 10:05:30 PST 2016,,,,28,0% (0/0),0% (0/0),0% (0/0),David_(Michelangelo)-Interpretation,"<font color=""blue"">Question</font>: What features of David are unusually large?<br/><font color=""blue"">Sentence(s)</font>: The proportions of the ""David"" are atypical of Michelangelo's work; the figure has an unusually large head and hands (particularly apparent in the right hand).",What parts of David are very large?,,
3OCZWXS7ZO7NURKM324935PV64JL57,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3WSELTNVR32B6U22XA2ILRBG213TAD,AR22D9E55HQBF,Submitted,Mon Mar 07 10:11:45 PST 2016,Mon Mar 07 10:12:51 PST 2016,Tue Mar 08 10:12:51 PST 2016,,,,66,0% (0/0),0% (0/0),0% (0/0),The_Last_Judgment_(Michelangelo)-Description,"<font color=""blue"">Question</font>: Who is located to the right of Christ in Michaelangelo's The Last Judgment?<br/><font color=""blue"">Sentence(s)</font>: To Christ's right is his mother, Virgin Mary, who turns her head in a gesture of resignation.Surrounding Christ in a slow rotary movement are figures, identified as the saints and the elect of God.",Which person is to the right of Christ in Michaelangelo's The Last Judgement?,,
3ICOHX7ENCBATEOTPABT9F3KGZ70EE,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3KXIR214I4G2K6S85U8V71GQAEU24J,A4T1X0PO5N1G9,Submitted,Mon Mar 07 10:10:10 PST 2016,Mon Mar 07 10:10:46 PST 2016,Tue Mar 08 10:10:46 PST 2016,,,,36,100% (407/407),100% (407/407),100% (381/381),The_Last_Judgment_(Michelangelo)-Restoration,"<font color=""blue"">Question</font>: When the ""fig leaf"" was removed, what was discovered about the figure below and to the right of St. Bartholomew in Michelango's ""The Last Judgement""?<br/><font color=""blue"">Sentence(s)</font>: Another discovery is of the figure condemned to Hell directly below and to the right of St. Bartholomew with flayed skin.</br>It was, for centuries, considered to be male until removal of the ""fig leaf"" showed that it was female.",What happened when the fig leaf was removed?,,
39RRBHZ0AU1OXAG5OUDVFIUSY1TVZ7,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3HHRAGRYX85HOJNP9N2JVMU9XB5O98,A1VMLIEXDEIX9Q,Submitted,Mon Mar 07 10:19:16 PST 2016,Mon Mar 07 10:19:48 PST 2016,Tue Mar 08 10:19:48 PST 2016,,,,32,0% (0/0),0% (0/0),0% (0/0),Sistine_Chapel_ceiling-Treatment,"<font color=""blue"">Question</font>: Which lunettes were painted first?<br/><font color=""blue"">Sentence(s)</font>: Of the fourteen lunettes, the two that were probably painted first, the families of Eleazar and Mathan and of Jacob and Joseph are the most detailed.","Of the fourteen lunettes, which one was painted first?",,
3QD8LUVX4XYIUL1BHL7XEZKIDDT5XD,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3VSOLARPKB9S2UU3QPIR7JWY2K939S,A4T1X0PO5N1G9,Submitted,Mon Mar 07 10:11:08 PST 2016,Mon Mar 07 10:11:45 PST 2016,Tue Mar 08 10:11:45 PST 2016,,,,37,100% (407/407),100% (407/407),100% (381/381),Sistine_Chapel_ceiling-Stylistic_analysis_and_artistic_legacy,"<font color=""blue"">Question</font>: How many people went through the Vatican in one day in January 2007?<br/><font color=""blue"">Sentence(s)</font>: Among the artists in whose work can be seen the direct influence of Michelangelo are Pontormo, Andrea del Sarto, Correggio, Tintoretto, Annibale Carracci, Paolo Veronese and El Greco.In January 2007, it was claimed that as many as 10,000 visitors passed through the Vatican Museums in a day and that the ceiling of the Sistine Chapel is the biggest attraction.",how many visitors did the Vaitcan have in one day in January 2007?,,
3T8DUCXY0N6UERU3F1JH1C4EMDOT99,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3S4AW7T80BI8LSEGF0Q0MXFZGEKL4Q,ANFWGSQ8BQRZ,Submitted,Mon Mar 07 10:03:29 PST 2016,Mon Mar 07 10:05:14 PST 2016,Tue Mar 08 10:05:14 PST 2016,,,,105,0% (0/0),0% (0/0),0% (0/0),Man_at_the_Crossroads-Destruction,"<font color=""blue"">Question</font>: When was an article published in the New York World-Telegram that attacked the Man at the Crossroads mural for being anti-capitalist?<br/><font color=""blue"">Sentence(s)</font>: On 24 April 1933 the ""New York World-Telegram"" newspaper published an article attacking the mural as anti-capitalist propaganda.",What was the publication date of the article in the New York World-Telegram that charged the Crossroads mural with anti-capitalism?,,
37VUR2VJ6APV35PXP29YXWMR0F11CQ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3N4BPTXIO8SWIKQD965HK10EQR5UKL,A36HM2UTA342IH,Submitted,Mon Mar 07 10:14:21 PST 2016,Mon Mar 07 10:14:56 PST 2016,Tue Mar 08 10:14:56 PST 2016,,,,35,0% (0/0),0% (0/0),0% (0/0),Man_at_the_Crossroads-Cultural_significance,"<font color=""blue"">Question</font>: Which magazine published E.B.?<br/><font color=""blue"">Sentence(s)</font>: ""The New Yorker"" magazine published E. B.",Which magazine created E.B.?,,
3QMELQS6Y5BUGTFDD5BAHNCU8RK6RZ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,32Q90QCQ1SLFTOTRJ6QCGJEB43EEKR,A1RIH5BMQBI84L,Submitted,Mon Mar 07 10:30:05 PST 2016,Mon Mar 07 10:30:33 PST 2016,Tue Mar 08 10:30:33 PST 2016,,,,28,0% (0/0),0% (0/0),0% (0/0),The_Creation_of_Adam-Composition,"<font color=""blue"">Question</font>: How is god depicted in the painting?<br/><font color=""blue"">Sentence(s)</font>: God is depicted as an elderly white-bearded man wrapped in a swirling cloak while Adam, on the lower left, is completely nude.","In the painting, what does God look like?",,
3SX4X51T809S6IZ0BQBI3X9BTNPAOJ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:35 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:35 PDT 2016,,,3PB5A5BD0V6PINIY67RRCHU1BZO7GQ,A4T1X0PO5N1G9,Submitted,Mon Mar 07 10:01:05 PST 2016,Mon Mar 07 10:01:29 PST 2016,Tue Mar 08 10:01:29 PST 2016,,,,24,100% (407/407),100% (407/407),100% (381/381),The_Creation_of_Adam-Miscellany,"<font color=""blue"">Question</font>: What was the subject of the cameo that appears to have been the inspiration for Michelangelo's ""Creation of Adam""?<br/><font color=""blue"">Sentence(s)</font>: Michelangelo's main source of inspiration for his Adam in his ""Creation of Adam"" seems to have been a cameo showing a nude Augustus Caesar riding sidesaddle on a Capricorn.","Who was the inspiration for ""Creation of Adam""?",,
